消费地点,日期,时间段,人数
红太阳超市,2019-04-16,21:00-22:00,48
红太阳超市,2019-04-16,22:00-23:00,47
红太阳超市,2019-04-17,07:00-08:00,18
红太阳超市,2019-04-17,08:00-09:00,10
红太阳超市,2019-04-17,09:00-10:00,20
红太阳超市,2019-04-17,10:00-11:00,9
红太阳超市,2019-04-17,11:00-12:00,42
红太阳超市,2019-04-17,12:00-13:00,62
红太阳超市,2019-04-17,13:00-14:00,26
红太阳超市,2019-04-17,14:00-15:00,34
红太阳超市,2019-04-17,15:00-16:00,15
红太阳超市,2019-04-17,16:00-17:00,55
红太阳超市,2019-04-17,17:00-18:00,39
红太阳超市,2019-04-17,18:00-19:00,36
红太阳超市,2019-04-17,19:00-20:00,25
红太阳超市,2019-04-17,20:00-21:00,21
红太阳超市,2019-04-17,21:00-22:00,60
红太阳超市,2019-04-17,22:00-23:00,26
红太阳超市,2019-04-18,07:00-08:00,18
红太阳超市,2019-04-18,08:00-09:00,7
红太阳超市,2019-04-18,09:00-10:00,20
红太阳超市,2019-04-18,10:00-11:00,20
红太阳超市,2019-04-18,11:00-12:00,32
红太阳超市,2019-04-18,12:00-13:00,25
红太阳超市,2019-04-18,13:00-14:00,16
红太阳超市,2019-04-18,14:00-15:00,24
红太阳超市,2019-04-18,15:00-16:00,17
红太阳超市,2019-04-18,16:00-17:00,25
红太阳超市,2019-04-18,17:00-18:00,42
红太阳超市,2019-04-18,18:00-19:00,41
红太阳超市,2019-04-18,19:00-20:00,33
红太阳超市,2019-04-18,20:00-21:00,26
红太阳超市,2019-04-18,21:00-22:00,51
红太阳超市,2019-04-18,22:00-23:00,56
红太阳超市,2019-04-19,07:00-08:00,15
红太阳超市,2019-04-19,08:00-09:00,14
红太阳超市,2019-04-19,09:00-10:00,24
红太阳超市,2019-04-19,10:00-11:00,13
红太阳超市,2019-04-19,11:00-12:00,44
红太阳超市,2019-04-19,12:00-13:00,54
红太阳超市,2019-04-19,13:00-14:00,20
红太阳超市,2019-04-19,14:00-15:00,17
红太阳超市,2019-04-19,15:00-16:00,11
红太阳超市,2019-04-19,16:00-17:00,51
红太阳超市,2019-04-19,17:00-18:00,44
红太阳超市,2019-04-19,18:00-19:00,53
红太阳超市,2019-04-19,19:00-20:00,38
红太阳超市,2019-04-19,20:00-21:00,15
红太阳超市,2019-04-19,21:00-22:00,29
红太阳超市,2019-04-19,22:00-23:00,41
红太阳超市,2019-04-20,07:00-08:00,11
红太阳超市,2019-04-20,08:00-09:00,7
红太阳超市,2019-04-20,09:00-10:00,15
红太阳超市,2019-04-20,10:00-11:00,16
红太阳超市,2019-04-20,11:00-12:00,23
红太阳超市,2019-04-20,12:00-13:00,33
红太阳超市,2019-04-20,13:00-14:00,17
红太阳超市,2019-04-20,14:00-15:00,12
红太阳超市,2019-04-20,15:00-16:00,16
红太阳超市,2019-04-20,16:00-17:00,12
红太阳超市,2019-04-20,17:00-18:00,20
红太阳超市,2019-04-20,18:00-19:00,31
红太阳超市,2019-04-20,19:00-20:00,30
红太阳超市,2019-04-20,20:00-21:00,13
红太阳超市,2019-04-20,21:00-22:00,31
红太阳超市,2019-04-20,22:00-23:00,25
红太阳超市,2019-04-21,07:00-08:00,2
红太阳超市,2019-04-21,08:00-09:00,7
红太阳超市,2019-04-21,09:00-10:00,6
红太阳超市,2019-04-21,10:00-11:00,9
红太阳超市,2019-04-21,11:00-12:00,24
红太阳超市,2019-04-21,12:00-13:00,43
红太阳超市,2019-04-21,13:00-14:00,18
红太阳超市,2019-04-21,14:00-15:00,14
红太阳超市,2019-04-21,15:00-16:00,10
红太阳超市,2019-04-21,16:00-17:00,12
红太阳超市,2019-04-21,17:00-18:00,21
红太阳超市,2019-04-21,18:00-19:00,46
红太阳超市,2019-04-21,19:00-20:00,32
红太阳超市,2019-04-21,20:00-21:00,15
红太阳超市,2019-04-21,21:00-22:00,21
红太阳超市,2019-04-21,22:00-23:00,15
红太阳超市,2019-04-22,07:00-08:00,16
红太阳超市,2019-04-22,08:00-09:00,1
红太阳超市,2019-04-22,09:00-10:00,20
红太阳超市,2019-04-22,10:00-11:00,13
红太阳超市,2019-04-22,11:00-12:00,36
红太阳超市,2019-04-22,12:00-13:00,34
红太阳超市,2019-04-22,13:00-14:00,8
红太阳超市,2019-04-22,14:00-15:00,17
红太阳超市,2019-04-22,15:00-16:00,13
红太阳超市,2019-04-22,16:00-17:00,68
红太阳超市,2019-04-22,17:00-18:00,31
红太阳超市,2019-04-22,18:00-19:00,48
红太阳超市,2019-04-22,19:00-20:00,29
红太阳超市,2019-04-22,20:00-21:00,26
红太阳超市,2019-04-22,21:00-22:00,48
红太阳超市,2019-04-22,22:00-23:00,45
红太阳超市,2019-04-23,07:00-08:00,24
红太阳超市,2019-04-23,08:00-09:00,3
红太阳超市,2019-04-23,09:00-10:00,19
红太阳超市,2019-04-23,10:00-11:00,10
红太阳超市,2019-04-23,11:00-12:00,38
红太阳超市,2019-04-23,12:00-13:00,24
红太阳超市,2019-04-23,13:00-14:00,11
红太阳超市,2019-04-23,14:00-15:00,15
红太阳超市,2019-04-23,15:00-16:00,8
红太阳超市,2019-04-23,16:00-17:00,45
红太阳超市,2019-04-23,17:00-18:00,28
红太阳超市,2019-04-23,18:00-19:00,52
红太阳超市,2019-04-23,19:00-20:00,24
红太阳超市,2019-04-23,20:00-21:00,7
红太阳超市,2019-04-23,21:00-22:00,30
红太阳超市,2019-04-23,22:00-23:00,26
红太阳超市,2019-04-24,07:00-08:00,12
红太阳超市,2019-04-24,08:00-09:00,6
红太阳超市,2019-04-24,09:00-10:00,17
红太阳超市,2019-04-24,10:00-11:00,9
红太阳超市,2019-04-24,11:00-12:00,32
红太阳超市,2019-04-24,12:00-13:00,43
红太阳超市,2019-04-24,13:00-14:00,10
红太阳超市,2019-04-24,14:00-15:00,16
红太阳超市,2019-04-24,15:00-16:00,19
红太阳超市,2019-04-24,16:00-17:00,51
红太阳超市,2019-04-24,17:00-18:00,22
红太阳超市,2019-04-24,18:00-19:00,35
红太阳超市,2019-04-24,19:00-20:00,25
红太阳超市,2019-04-24,20:00-21:00,16
红太阳超市,2019-04-24,21:00-22:00,70
红太阳超市,2019-04-24,22:00-23:00,25
红太阳超市,2019-04-25,07:00-08:00,9
红太阳超市,2019-04-25,08:00-09:00,10
红太阳超市,2019-04-25,09:00-10:00,24
红太阳超市,2019-04-25,10:00-11:00,20
红太阳超市,2019-04-25,11:00-12:00,35
红太阳超市,2019-04-25,12:00-13:00,59
红太阳超市,2019-04-25,13:00-14:00,12
红太阳超市,2019-04-25,14:00-15:00,23
红太阳超市,2019-04-25,15:00-16:00,17
红太阳超市,2019-04-25,16:00-17:00,40
红太阳超市,2019-04-25,17:00-18:00,42
红太阳超市,2019-04-25,18:00-19:00,50
红太阳超市,2019-04-25,19:00-20:00,24
红太阳超市,2019-04-25,20:00-21:00,22
红太阳超市,2019-04-25,21:00-22:00,34
红太阳超市,2019-04-25,22:00-23:00,27
红太阳超市,2019-04-26,07:00-08:00,7
红太阳超市,2019-04-26,08:00-09:00,6
红太阳超市,2019-04-26,09:00-10:00,17
红太阳超市,2019-04-26,10:00-11:00,15
红太阳超市,2019-04-26,11:00-12:00,31
红太阳超市,2019-04-26,12:00-13:00,34
红太阳超市,2019-04-26,13:00-14:00,18
红太阳超市,2019-04-26,14:00-15:00,19
红太阳超市,2019-04-26,15:00-16:00,22
红太阳超市,2019-04-26,16:00-17:00,57
红太阳超市,2019-04-26,17:00-18:00,27
红太阳超市,2019-04-26,18:00-19:00,24
红太阳超市,2019-04-26,19:00-20:00,35
红太阳超市,2019-04-26,20:00-21:00,21
红太阳超市,2019-04-26,21:00-22:00,17
红太阳超市,2019-04-26,22:00-23:00,37
红太阳超市,2019-04-27,07:00-08:00,6
红太阳超市,2019-04-27,08:00-09:00,2
红太阳超市,2019-04-27,09:00-10:00,12
红太阳超市,2019-04-27,10:00-11:00,8
红太阳超市,2019-04-27,11:00-12:00,24
红太阳超市,2019-04-27,12:00-13:00,42
红太阳超市,2019-04-27,13:00-14:00,12
红太阳超市,2019-04-27,14:00-15:00,7
红太阳超市,2019-04-27,15:00-16:00,7
红太阳超市,2019-04-27,16:00-17:00,11
红太阳超市,2019-04-27,17:00-18:00,19
红太阳超市,2019-04-27,18:00-19:00,36
红太阳超市,2019-04-27,19:00-20:00,37
红太阳超市,2019-04-27,20:00-21:00,13
红太阳超市,2019-04-27,21:00-22:00,14
红太阳超市,2019-04-27,22:00-23:00,25
红太阳超市,2019-04-28,07:00-08:00,0
红太阳超市,2019-04-28,08:00-09:00,0
红太阳超市,2019-04-28,09:00-10:00,0
红太阳超市,2019-04-28,10:00-11:00,0
红太阳超市,2019-04-28,11:00-12:00,0
红太阳超市,2019-04-28,12:00-13:00,0
红太阳超市,2019-04-28,13:00-14:00,0
红太阳超市,2019-04-28,14:00-15:00,0
红太阳超市,2019-04-28,15:00-16:00,0
红太阳超市,2019-04-28,16:00-17:00,0
红太阳超市,2019-04-28,17:00-18:00,0
红太阳超市,2019-04-28,18:00-19:00,0
红太阳超市,2019-04-28,19:00-20:00,0
红太阳超市,2019-04-28,20:00-21:00,0
红太阳超市,2019-04-28,21:00-22:00,0
红太阳超市,2019-04-28,22:00-23:00,0
红太阳超市,2019-04-29,07:00-08:00,0
红太阳超市,2019-04-29,08:00-09:00,2
红太阳超市,2019-04-29,09:00-10:00,13
红太阳超市,2019-04-29,10:00-11:00,8
红太阳超市,2019-04-29,11:00-12:00,6
红太阳超市,2019-04-29,12:00-13:00,19
红太阳超市,2019-04-29,13:00-14:00,38
红太阳超市,2019-04-29,14:00-15:00,16
红太阳超市,2019-04-29,15:00-16:00,13
红太阳超市,2019-04-29,16:00-17:00,14
红太阳超市,2019-04-29,17:00-18:00,6
红太阳超市,2019-04-29,18:00-19:00,26
红太阳超市,2019-04-29,19:00-20:00,52
红太阳超市,2019-04-29,20:00-21:00,35
红太阳超市,2019-04-29,21:00-22:00,24
红太阳超市,2019-04-29,22:00-23:00,26
红太阳超市,2019-04-30,07:00-08:00,0
红太阳超市,2019-04-30,08:00-09:00,3
红太阳超市,2019-04-30,09:00-10:00,23
红太阳超市,2019-04-30,10:00-11:00,5
红太阳超市,2019-04-30,11:00-12:00,11
红太阳超市,2019-04-30,12:00-13:00,38
红太阳超市,2019-04-30,13:00-14:00,40
红太阳超市,2019-04-30,14:00-15:00,8
红太阳超市,2019-04-30,15:00-16:00,23
红太阳超市,2019-04-30,16:00-17:00,19
红太阳超市,2019-04-30,17:00-18:00,13
红太阳超市,2019-04-30,18:00-19:00,42
红太阳超市,2019-04-30,19:00-20:00,63
红太阳超市,2019-04-30,20:00-21:00,46
红太阳超市,2019-04-30,21:00-22:00,18
红太阳超市,2019-04-30,22:00-23:00,32
